id,time,score,city,nickname,gender,content
1035019255,2018-08-12 19:42,3.5,深圳,清风88670,男性,剧情吧，一般般
1035019231,2018-08-12 19:42,5.0,连云港,曌951,男性,很棒哟黄渤导演！
1035015036,2018-08-12 19:42,5.0,佛山,MxH400836326,女性,对得起片名，人性值得深思
1035019219,2018-08-12 19:42,5.0,中山,ghS811187340,女性,好看，有的地方比较浮夸，但黄渤已经很良心了
1035019217,2018-08-12 19:42,3.0,福清,爆米花丶824,男性,还可以！！！
1035017834,2018-08-12 19:42,3.5,深圳,青青子衿,女性,演技在线，剧情及格
1035010723,2018-08-12 19:42,5.0,随州,annie4698,女性,压抑搞笑感动  嗯
1035019208,2018-08-12 19:42,4.5,合肥,骄傲兴妻,女性,好看好看好看
1035017828,2018-08-12 19:42,1.0,武汉,XM蓝,女性,烂片啊 浪费钱
1035019187,2018-08-12 19:41,1.0,深圳,CCU635285302,男性,有点失望，不好看！
1035015016,2018-08-12 19:41,5.0,遂宁,fNw201347647,女性,黄渤没让人失望过
1035015015,2018-08-12 19:41,4.0,东莞,大黑大哥,女性,还好的，也挺好的
1035017793,2018-08-12 19:41,5.0,长沙,Sjn624582634,男性,真的是一出好戏
1035013399,2018-08-12 19:41,5.0,建湖,我就是龙哥呀,男性,还不错的电影
1035013381,2018-08-12 19:41,4.5,上海,Wau491297537,女性,好看又搞笑，
1035010707,2018-08-12 19:41,0.5,忻州,爱夜夜夜夜128,男性,烂到爆了啊啊啊
1033641849,2018-08-12 19:41,5.0,无锡,不会改的名字,女性,我还没看 但一定是10分！！！！
1035010701,2018-08-12 19:41,4.5,兰州,Heroin282,女性,人性不是一成不变的
1035019151,2018-08-12 19:41,5.0,重庆,_qq76n1444213431,女性,我觉得这部电影总体来说很多我都是懂的，前面部分有一点拖沓，铺垫有点长，后半部分非常精彩，演员演技都非常好，值得一看，可以多刷的片子。
1035010691,2018-08-12 19:41,4.0,天津,天津之爱,女性,8分吧，还是欠缺一些
1035013387,2018-08-12 19:41,5.0,海门,Qsm318180865,女性,都说不错，精彩哦，值得推荐，一定要看到最后，有彩蛋哦！
1035007996,2018-08-12 19:41,4.0,宁乡,我们的蓝海,女性,黄长官的电影还可以的！
1035019134,2018-08-12 19:41,4.0,南京,pvn711769600,女性,还不错，看不出来是第一次导的
1034916710,2018-08-12 19:41,5.0,长治,欢欢的精灵球,女性,题材很新颖，就是前半部分有点拖沓，感觉这个电影应该还有很多深层次的东西，我得去搜一搜影评。
1035019119,2018-08-12 19:41,3.5,惠安,sSO913103149,女性,一般般吧，笑点不是特别多
1035019113,2018-08-12 19:41,4.5,涟水,EYZ793107013,女性,抱着期待的心情去看的电影  路上很曲折  电影没有我想得那么好笑  很揪心  讲的都是人性  张艺兴的演技让我觉得蛮惊艳  怎么说 黄渤和艺兴等人眼神戏很加分  总得来说没有让我失望
1035017726,2018-08-12 19:41,4.0,温州,下个城市只剩自己,男性,还可以演技都很好
1035017724,2018-08-12 19:41,0.5,深圳,吃货你发哥,男性,冲着黄渤和王宝强去的，剧情真的很无聊，跟名字“一出好戏”相差甚远。
1035013377,2018-08-12 19:41,3.0,成都,bif620204942,女性,电影好看，就是爆米花套餐不是很好吃
1035019093,2018-08-12 19:41,3.5,江阴,yKC861608650,女性,还行，故事情节反转太多，有点累赘了
1035019090,2018-08-12 19:41,5.0,任丘,魏子棠889,女性,黄渤作为导演来说～拍的相当不错了👍
1035019070,2018-08-12 19:40,3.0,东莞,bfq794746651,女性,不是喜欢类型的电影，不过演员演技都不错。可惜了，黄渤没有把特长发挥
1035017695,2018-08-12 19:40,4.0,乌鲁木齐,十豆103,男性,还不错，有点感人
1035019054,2018-08-12 19:40,4.0,佛山,oPy734893544,女性,人生如戏，戏如人生。一出好戏说的是每一个平凡的人，在人生中其实都有可能成为主角，成为一个好演员，能演一齣成功的好戏。但现实可能不给我们这样的条件，现实中我们往往出演得心有余而力不足，因此我们可能会忽略我们身边他（她）的美好。其实不需要太在乎现实中身边人是否在现实中出演主角，是否在现实中把戏演到最理想化。只要他保持人性的纯真善良真心对你好足矣！
1035010661,2018-08-12 19:40,3.5,广元,Js铠,女性,还好吧😊。
1035013360,2018-08-12 19:40,5.0,枣庄,qqlztong,女性,人性的善与恶，真与假通过影片全都表现出来！幸好结局是美好的！
1035017679,2018-08-12 19:40,3.0,合肥,皓0920,女性,ヾ(●´∇｀●)ﾉ哇～
1035010656,2018-08-12 19:40,4.5,苏州,身上擦香香,女性,一场团建体现人性的弱点，自私，同时也阐述管理的问题，挺不错的，
1035017646,2018-08-12 19:40,5.0,贵阳,小彬哥1987,女性,今年看过最好看的电影，真实666
1035019030,2018-08-12 19:40,5.0,洛阳,hnlyfbj,女性,不仅仅是喜剧！很有寓意，解剖人性！
1035019022,2018-08-12 19:40,4.5,北京,_qqm3z1402621301,女性,小绵羊演技炸裂！
1035019013,2018-08-12 19:40,4.0,厦门,InP200277761,女性,还可以，感觉还少点什么？
1035019012,2018-08-12 19:40,3.5,洛阳,hxz149496117,女性,还行吧，一般般
1035019002,2018-08-12 19:40,4.5,德阳,QgI191720306,女性,剧本有内涵，演员有演技，相当不错！主演都很喜欢！
1035017000,2018-08-12 19:40,5.0,周口,sweet～tien,男性,很好看，剧情很好。
1035016999,2018-08-12 19:40,2.5,新昌,心随音释,男性,没意思………
1035016997,2018-08-12 19:40,5.0,漯河,燕子26108,女性,没看到，但很想看，下次再看。
1035007946,2018-08-12 19:40,5.0,潜江,情缘131421,女性,昨天一上映就迫不急待的去看了，没有让我失望，感觉真的不错，本来是奔着女神舒淇去看的，却被小兴圈了粉，小兴演的真不错，加油💪
1035016993,2018-08-12 19:40,5.0,深圳,庆益,女性,真的很有看点，很喜欢
1035016986,2018-08-12 19:39,5.0,石家庄,Rlz426568622,女性,电影很不错，完全的人性展现
1035013320,2018-08-12 19:39,3.0,蒙自市,HBr275794655,女性,哎 一般般吧，还有爆米花不是很好吃，一言难尽。。。
1035016964,2018-08-12 19:39,3.5,武汉,林Ju9,男性,看完以后觉得很一般，主题不是太清楚，没什么新意很一般吧。
1035010621,2018-08-12 19:39,5.0,宿迁,张武龙520235,女性,电影还不错吧，赤裸裸的人性，还有对现实的不满，也有所体现
1035010614,2018-08-12 19:39,4.5,重庆,VOb168674818,女性,很不错，很现实的讲述了社会的各种法则，也告诫所有人君子爱财 取之有道，不能挑战和触碰法律的底线，关键时刻应该信任身边最值得信任的人，不能被虚幻的假象和不现实的场景迷惑了双眼，实力派演员对人物角色的塑造真的不错，值得看看
1035016955,2018-08-12 19:39,5.0,宿迁,xBX188145869,女性,非常好，收获了很多
1035017526,2018-08-12 19:39,5.0,苏州,mmI64468231,女性,虽然想表达的意思没有形象立体的呈现出来，但在当下这部电影已经很不错了！
1035013295,2018-08-12 19:39,3.5,上海,_qqdkc1351807992,女性,还行吧，蛮好看的
1035007908,2018-08-12 19:39,3.5,深圳,平江碱面最好吃,男性,必须写评论？不写不可以吗？
1035016901,2018-08-12 19:38,5.0,余姚,APPLES蚊子,男性,好好好看看看
1035017513,2018-08-12 19:38,5.0,湘潭,jeV800659150,女性,还不错 有笑点
1035017512,2018-08-12 19:38,4.5,长沙,朱灏874,男性,我觉得蛮不错的，拍出了人性
1035011503,2018-08-12 19:38,2.0,巢湖,花开落341,女性,还不如看荒岛求生
1035017507,2018-08-12 19:38,5.0,睢县,weR594280189,女性,有时，现实很残酷，但人心更难琢磨
1035017475,2018-08-12 19:38,4.5,宿迁,威尔利,男性,值得一看，情节紧凑，将人在灾难面前的情形展现的淋漓尽致
1035016857,2018-08-12 19:38,5.0,商丘,翘首以待。,男性,影帝，可比小鲜肉好多了。
1035017461,2018-08-12 19:38,5.0,郑州,车宝印,女性,可能是年龄大了一点，我看的不是太懂，但是我给你满分，因为黄渤拍个电影也不容易
1035017447,2018-08-12 19:38,4.0,襄阳,淼鑫235,男性,这个电影一般般
1035016842,2018-08-12 19:38,1.5,哈尔滨,MSD739486216,女性,讲真…我没看懂，影片太长，中途都想退场了。这一颗星是肯定演员的演技。
1035016827,2018-08-12 19:38,2.5,天津,袁嘉玮.,女性,"本来想看爱情公寓…结果定错票了…
觉得全程无笑点"
1035017413,2018-08-12 19:37,4.5,南阳,影迷和影迷,男性,果然是一出好戏，作为黄渤的处女作，已经不错了，剧情在意料之外，也只有看了才能懂啊。
1035016798,2018-08-12 19:37,4.0,杭州,ADE589997568,女性,正义，柔情永存！
1035016721,2018-08-12 19:37,4.5,常州,chy涵涵,女性,总的来说还是不错的，题材新颖，张艺兴在里面的演技是最突出的，真的是给人惊喜
1035017376,2018-08-12 19:37,0.5,同安,aag834917327,女性,劇情不連貫處太多了
1035013231,2018-08-12 19:37,5.0,宁波,VYG221954549,女性,还可以，还可以。
1034957072,2018-08-12 19:37,4.5,南充,_qqkw61443848271,女性,我保守的给出9分，这部影片，一定要看彩蛋，看完你要思考，不思考，你品不出味儿来！
1035017258,2018-08-12 19:37,1.5,南京,錒震,女性,很遗憾，感觉很……
1035017330,2018-08-12 19:37,4.0,保定,IeG837230842,男性,看着还可以，算是不错的电影
1035017316,2018-08-12 19:36,5.0,长治,就瞅你你能怎么地,男性,刚开始以为是一部喜剧片，但是看到中间以后，看到的只有人性，一部现实主义的电影，感觉10分都不够
1035017310,2018-08-12 19:36,4.0,兴安盟,SuperYue99,女性,还可以，很有现实意义，建议看
1035016739,2018-08-12 19:36,5.0,成都,like520like520,女性,非常好，支持黄渤
1035016736,2018-08-12 19:36,5.0,济宁,xIy498922754,女性,好看 很有深意的一部电影
1035017295,2018-08-12 19:36,0.5,南京,安娜珍,女性,黄渤的这步电影真是让大众大失所望！
1035016715,2018-08-12 19:36,0.5,台州,十亿少女的梦哈哈,男性,没有想象中那么好
1035017289,2018-08-12 19:36,4.5,北京,永歌,男性,一个社群、一场伟大的社会实验、一出好戏
1035007804,2018-08-12 19:36,4.5,博兴,李可爱嘿嘿,女性,有笑点有内涵，故事波澜起伏、出乎意料又在情理之中，宣扬正能量人心向善的同时反映了每个人内心的自私和黑暗。每个人内心总有一个净土不容侵犯，处事总要有所坚持底线，挺好。
1035016696,2018-08-12 19:36,5.0,深圳,爱浪的半侧光,女性,很好看，在某些地方哪怕你是一坨*只要冻起来那么你就是冰激凌!
1035010481,2018-08-12 19:36,5.0,绍兴,胡庆123456789,男性,黄渤的首部电影不错
1035013199,2018-08-12 19:36,5.0,准格尔旗,tmW804595866,女性,完美，完美，完美，完美完美
1035017252,2018-08-12 19:36,5.0,西安,LrY225046735,女性,人性都暴露出来最后点题感情是真的
1035016636,2018-08-12 19:36,1.5,广州,HenryLei1988,男性,冗长的两个小时，真的不是什么人都可以当导演，黄渤，您还是好好演戏吧，你跟宝强的票房招牌就快砸了，长点心吧
1031223831,2018-08-12 19:36,5.0,株洲,奶酪,女性,已经是二刷了，真是一出好戏，张艺兴演技炸裂，在渤哥的指引下，演技有迅猛进步。笑点频出，意义也深刻，听说是渤哥筹划多年的诚意之作，并没有让我失望，相信会成为8月的票房黑马，期待，三刷再见呀。
1035016683,2018-08-12 19:36,4.5,沈阳,帅的很实惠317,男性,看到了一点姜文的影子。黄渤野心不小啊。
1034915670,2018-08-12 19:36,5.0,昆山,vIF456125883,女性,超级棒，黄勃果然是黄勃
1035016676,2018-08-12 19:36,5.0,费县,Shenyifeia,女性,喜欢喜欢喜欢
1035017219,2018-08-12 19:36,1.0,黔西南,Bzl533375968,女性,不关灯不好看
1035016653,2018-08-12 19:36,5.0,英德,Aif315943959,女性,好看(｡･ω･｡)ﾉ♡😬😬😬😬
1035007771,2018-08-12 19:35,5.0,西安,好记的名字333,女性,演技到位，演员大牌
1035016640,2018-08-12 19:35,5.0,南平,老鱿鱼520,女性,第一次写影评 看了两次 脑子不够用 看完后看了很多解析 才发现 啊原来有这么多的线 首先剧情紧凑 少了一个片段都不行 演员选的都很棒 黄渤 舒淇 这些演员都没话说 都拿捏的很好 最让我惊艳是小兴这个角色 颜值在线 演技在线 诠释的超棒
1035017193,2018-08-12 19:35,4.5,苏州,麻辣鸡鸡,男性,笑过之后是思考。。。。
1035017098,2018-08-12 19:35,5.0,北京,Dr.nie2015,男性,不错的电影，支持黄渤
1035016454,2018-08-12 19:35,5.0,上海,隔壁小王101,男性,真是过瘾，这个小兴跨行转形都很成功，其他不用说戏精都在骨子里，这刺激程度跟三国有一拼
1035016617,2018-08-12 19:35,4.0,青岛,三毛的大哥,男性,3个彩蛋？没见啊，在哪里？
1035017171,2018-08-12 19:35,3.5,宁波,Vdw508981607,女性,还可以吧😄
1035016614,2018-08-12 19:35,5.0,郑州,EXB795235289,女性,一部值得看第多遍的电影！黄渤加油
1035016597,2018-08-12 19:35,5.0,北京,蔡冰洋,男性,剧情不错，张艺兴演技大爆发啊
1035016593,2018-08-12 19:35,3.5,深圳,MmJ226305852,女性,看了一半都是懵逼状态不知道这部影片想表达什么，看完片子才明白意思。笑点没感觉到也没有什么精彩之处，不算是烂片但是真的很一般，还是药神比较好看。舒淇女神演技爆棚，小兴还是好好唱歌吧
1035016589,2018-08-12 19:35,4.5,昆明,我全都相信.,女性,反映人性，黄渤很有才，导得不错。
1035007214,2018-08-12 19:35,2.5,深圳,liulili1023,女性,真的很失望 ，故事太杂了！
1035013151,2018-08-12 19:35,4.5,杭州,RWF383102686,男性,挺好看的一个片子
1035007746,2018-08-12 19:35,3.0,揭阳,QKV335392069,女性,很一般，没什么主题
1035013127,2018-08-12 19:35,0.5,哈尔滨,CTu507090658,女性,没看点  白期待了那么久。黄渤 我对你失望了
1035016557,2018-08-12 19:35,5.0,重庆,木长长子,女性,这个感觉将就嘛
1035016541,2018-08-12 19:35,5.0,无锡,without,女性,最后的纸牌和鱼影射了现实中的人民币和房子，搞笑的背后令人深思。
1035016535,2018-08-12 19:35,4.0,保定,我真的是白又硬呀,女性,还可以吧，不是很好 不是很差
1035016532,2018-08-12 19:35,5.0,白银,FUo923182388,女性,果真是一出好戏，老戏骨的精彩表演，印象深刻
1035017093,2018-08-12 19:35,2.5,银川,Hbh15009678080,女性,我都没去看
1035017091,2018-08-12 19:35,3.5,重庆,ynw384786016,女性,后半部分差点看睡着了。。。
1034957059,2018-08-12 19:34,4.0,天津,XeU814363733,女性,情节过于紧张了
1033662081,2018-08-12 19:34,4.5,济南,KuU365276576,男性,怎么说呢 我小阿giao 觉得吧  整部片子 还不错   反应社会的人性。不忘初心。
1035017085,2018-08-12 19:34,5.0,嵩明县,aVANS蛙趣。,男性,值得去电影院看
1034940269,2018-08-12 19:34,2.0,西宁,ktv258702295,女性,"有点拖沓
我觉得一般"
1035017053,2018-08-12 19:34,4.5,天津,MhK215477576,女性,不错，挺好看，彩蛋也挺有意思的
1035017025,2018-08-12 19:34,5.0,无锡,Lec996975583,男性,想看就立马去看
1035010391,2018-08-12 19:34,0.5,北京,繥欢,女性,无趣的电影，走的套路也一样。
1035004693,2018-08-12 19:34,5.0,新乡,小九妞妞妞,女性,好看超级好看
1033646634,2018-08-12 19:34,5.0,济南,fLH761159162,女性,黄老师的作品从来没有让我失望！
1034957055,2018-08-12 19:34,4.0,珠海,香香嘴2333,男性,电影前面没什么就是矛盾，后面才是其高能的地方，还能看的，感觉作者想要说好多！
1035016410,2018-08-12 19:33,3.0,邛崃,圈养的小熊熊,男性,有点太长了。看到最后一半的人都在看手机了
1035010359,2018-08-12 19:33,5.0,临沂,叫我大哥972,男性,有人的地方就有江湖，虽然与世隔绝，但人的本性决定了“一出好戏”的精彩上演！
1035010354,2018-08-12 19:33,5.0,崇州,dhx996982453,女性,《一出好戏》，确实是人生的一出好戏，一贯的黄渤风格，嬉笑怒骂中，总有人性的底线在回荡。在人生的低谷期，期待着咸鱼翻身的一刻，但美好的愿望往往让人崩溃，于是乎总想采用一些非常手段得到渴望拥有的一切，然而在希望即将得到时，触及人性底线的关键时刻，人的良知又一次唤醒了黄渤的心灵美好，三年历练，终出一部佳作!
1035007676,2018-08-12 19:33,5.0,襄阳,虞明彤勒,男性,刻画人性的两面性很生动。
1035016389,2018-08-12 19:33,5.0,郑州,_qq6v31424765093,女性,最近这段时间影院看的很好的电影了。我个人觉得比药神要好，药神胜在题材，这个题材在国内都是比较少的，很新颖的尝试
1035016388,2018-08-12 19:33,4.5,达州,bFI402686835,女性,真心觉得不错！
1035014958,2018-08-12 19:33,5.0,广州,DZA969843779,女性,老勃，一直如此优秀，曾为让人失望过，爱你！不过阿兴的进步很大，不再是小绵羊罗，厉害厉害👍
1035016381,2018-08-12 19:33,5.0,曲靖,hy071911,女性,张艺兴帅，演技好
1035014952,2018-08-12 19:33,4.5,昌吉,Lily古,女性,处女作完成得很认真，相信是费心了
1035007663,2018-08-12 19:33,5.0,郑州,SMj818001645,女性,觉得很真实。没有很多夸张的成分。不论如何，生活总是要活下去，现实社会，需要的是勇气
1035016338,2018-08-12 19:33,5.0,襄阳,李胖子巛,女性,看的心里不舒服反正
1035007648,2018-08-12 19:33,4.0,郑州,Sor366661977,女性,还可以，没有西红柿首富好看
1035016328,2018-08-12 19:33,3.5,成都,清欢渡,女性,总的来说还行吧，剧情感觉有些拖拉，但整个人物设计还是很好。
1034940263,2018-08-12 19:33,5.0,深圳,jSK744357417,女性,非常好看～必须安利
1035013042,2018-08-12 19:33,4.5,青岛,我内心情怀,女性,真实现实社会
1035014892,2018-08-12 19:33,3.0,南京,猪猪侠,男性,还可以 一般般
1035007630,2018-08-12 19:32,4.0,濮阳,爱自由无所畏,男性,还可以吧，还行
1035010316,2018-08-12 19:32,3.0,如东,eBp351064637,女性,不错，支持黄勃，王宝强
1035016292,2018-08-12 19:32,5.0,新沂,皮格美,男性,感觉怎么样，很好啊哈哈，真知企业管理宣，真知企业管理专注电商发展，需要入住天猫店铺，开淘宝直播联系我直接百度导航，真知企业管理
1035016283,2018-08-12 19:32,5.0,寿光,zwn753437024,女性,《一出好戏》真是一出好戏，大爱渤哥
1035016271,2018-08-12 19:32,4.0,深圳,iTM868335836,男性,还行个人觉得
1035016266,2018-08-12 19:32,5.0,郑州,VcK959523541,女性,太好看了！！！艺兴为你打call！！！！
1035010303,2018-08-12 19:32,5.0,余姚,HWC780034586,女性,不错！还可以
1035007608,2018-08-12 19:32,5.0,上海,雨坚果,女性,很好看，有人性的解说
1035016242,2018-08-12 19:32,3.5,深圳,Ygl990449477,男性,剧情还可以，搞笑中带有一丝情感。片尾看不懂要表达什么（就男女主角），也省略了其他演员。如果是我做导演，绝对皆大欢喜大家都离开这个岛。每个人又是面对新的开始，这个稍微几分钟把所有人镜头搞定了。
1035014798,2018-08-12 19:32,5.0,泉州,何必装得这么虚伪,男性,不错  很好看
1035016221,2018-08-12 19:32,2.5,北京,litianjiuye,男性,你们对力量一无所知
1035016210,2018-08-12 19:32,4.0,北京,Be_humble,女性,"在荒岛演的一出荒诞喜剧，这134分钟大概就是人类社会进程的缩影吧。武力统治还是市场决定一切，坚持还是背叛、善还是恶、私欲还是团队利益…还是更倾向于主题是人性和人类制度的建立。

不过还是有的地方有点尬，有的演员用力过猛，感情line有点点牵强，女性角色塑造的太弱势了！

惊喜的是张艺兴演的还不错！因工作原因看了他一部还未上映的电影，对他演技印象非常差。这次在《一出好戏》里，从傻傻的跟班到用技术逆袭到黑化，最后又变回“傻”，这几个阶段算是都演出来了，也看到了人物心理的变化。

这个电影的预告片剪的可真是太不好了。"
1034940258,2018-08-12 19:32,5.0,顺德,EmT223438586,女性,看完电影出来，只想说一出好戏没有让我失望，黄渤三年心血没有白费，从电影里我看到了黄渤的真诚，因为电影每一个演员的认真对待，才完成了一部这样好作品，每一个电影参与人员都值得尊敬，这样一部好作品值得好的票房，希望一出好戏票房大卖。加油加油！！！
1035007587,2018-08-12 19:31,5.0,天水,UrK826322063,女性,张艺兴进步好大
1035014740,2018-08-12 19:31,5.0,北京,VQj261143006,女性,还可以吧，就是影院太小，只能坐第一排。
1035014739,2018-08-12 19:31,5.0,嘉祥,尹晨威,女性,巨好，非常好
1035014731,2018-08-12 19:31,5.0,大同,花落了583,女性,挺好看，挺开心
1035010264,2018-08-12 19:31,4.0,镇江,惊鸿sama！,女性,我想知道为什么分到了喜剧片？这是欺骗啊喂！
1035014725,2018-08-12 19:31,5.0,武汉,周小芬534,女性,挺好看的，很搞笑。
1035004987,2018-08-12 19:31,5.0,黄石,xQB966813877,女性,蛮好看的，我觉得
1035014708,2018-08-12 19:31,5.0,龙岩,eMS872933424,女性,还可以 挺好看
1034940252,2018-08-12 19:31,5.0,兰陵,hZQ528878142,女性,黄渤导演的电影以喜剧衬托以人性荒诞为主 让我看到了人的转变 这不止是王根基和马小兴 是整个人类社会 人性本善还是人性本恶 都有道理 其次张艺兴的演技惊艳到我了
1035016125,2018-08-12 19:31,4.0,芜湖,Christy5967,女性,题材特别，很有意义，不论遇到什么困难，必须保持乐观。
1035016124,2018-08-12 19:31,4.0,济宁,吴彦祖本祖,男性,除了前半段有点拖沓，其余都挺好
1035007561,2018-08-12 19:31,2.5,珠海,ezX932935710,男性,既然有手机可以看快手，不会报警么，我服了。。。
1035016110,2018-08-12 19:31,5.0,吉林,jMv787134378,女性,看着，笑着，思考着，感动着，感悟着，回忆着！
1035014681,2018-08-12 19:31,5.0,南通,quH584759351,女性,好看，喜欢，大赞
1035010238,2018-08-12 19:31,1.5,江阴,pushasha19860118,女性,不好看，觉得没啥喜剧性
1034940250,2018-08-12 19:31,5.0,咸阳,ipY873908880,女性,电影很好看！挺搞笑的……彩蛋更搞笑……只可惜最后看彩蛋的只有我们5个人……
1035010234,2018-08-12 19:31,5.0,遂宁,HWt609456003,女性,真的很棒了！值回票价！
1035016089,2018-08-12 19:31,5.0,西安,悯月112,女性,好看，喜欢艺兴！艺兴超赞！黑化后的表现也超赞的，这部电影体现出了太多不同的人，人性的贪婪等都在里面有提现！
1035004956,2018-08-12 19:30,5.0,南京,ZBJ935664362,男性,"简简单单两个字
过瘾"
1034940243,2018-08-12 19:30,0.5,广州,exf741220676,女性,被困无人荒岛，没信号还能看快手小视频？那么有信号又不报警求助？在国内这么多人失踪100多天难道搜救人员发现不到？你一团建活动小船出海难道还被一大浪打出国了？
1035007547,2018-08-12 19:30,3.0,秦皇岛,勿空,男性,这片说真的还真拍的不好lllll
1035014639,2018-08-12 19:30,5.0,利津,爱自由5564,女性,个人觉得电影很棒，故事情节很好，在一个岛上发生的事情其中也反应了人性还有人与人在一起团结才能战胜一切。每个人生下来到死经历的就是一台戏，谁也不知道未来怎么样。每一件事每一个人都有可能会改变一个人。电影里面还有五月天的歌，阿信的歌声最好听。
1035004938,2018-08-12 19:30,4.0,顺德,NVs984255761,女性,演技巨变的张艺兴，自带喜感的王宝强，美丽撩人的苏琪，黄渤负责掌握全局。
1035007529,2018-08-12 19:30,4.0,南京,Tmn963718988,男性,非常不错，剧情和演技都很好，就是杂糅的东西太多了，经济学，社会学，心理学，神学。。。。总体来说还是很好的哈哈哈
1035016050,2018-08-12 19:30,4.5,秦皇岛,nZB53489764,女性,故事情节真的很戏剧性，一直处于一种期待的状态看完这两个多小时。真实的挖掘出人性的好与坏。个人觉得黄渤作为导演，还是比较成功的。叙事清晰，尤其这个片子具有超现实性，观众不容易懂，但是黄渤还是叙述的不错。
1035016046,2018-08-12 19:30,4.5,东莞,z670664607,女性,处女作，值得一看…………
1035014622,2018-08-12 19:30,5.0,西安,C泡沫～,女性,张艺兴演技炸裂
1035016023,2018-08-12 19:30,0.5,重庆,ERZ22411765,男性,烂片 好无聊 难看得要死 ！恶心 都看睡着了
1035016019,2018-08-12 19:30,4.0,南宁,Kenya-Tank,男性,埋的东西太多，结尾收得有点紧
1035010207,2018-08-12 19:30,4.5,宜春,祝志敏224,男性,脑洞大开，非常喜欢
1035007517,2018-08-12 19:30,4.0,济宁,gBS288333233,男性,剧情略微有些扯淡，对人性的心理剖析比较到位
1035016007,2018-08-12 19:30,4.0,杭州,Iris静996,女性,No.624《一出好戏》黄渤/王宝强/张艺兴/舒淇/于和伟/王迅，30人公司团建遇海难流落荒岛，文明社会回到荒蛮，浓缩人类原始、资源占领到精神追求再到考量人性。没想到一群老戏骨中间最好看的戏是张艺兴，王宝强演技也扎实了。感觉2h+太长，再紧凑点节奏感更好，喜欢片头！
1035014584,2018-08-12 19:30,4.0,老河口,Prohibition962,女性,挺好的！！！
1035007511,2018-08-12 19:30,5.0,六安,晴天小狮子,女性,小布鹅的戏真的超棒，本以为会是一部碳酸饮料式的喜剧，没想到出乎意料的黑色幽默，富有深意，超级棒
1035007505,2018-08-12 19:30,5.0,青岛,vIN749476570,女性,超出预期，非常好！
1035014572,2018-08-12 19:30,4.5,汕头,Tnz745331886,女性,人性善恶选择。还是有正义。
1035014530,2018-08-12 19:29,5.0,温县,Hoc254627812,男性,黄渤稳了。不愧是接近一百亿的演员。
1035010191,2018-08-12 19:29,4.0,常州,油头先生,男性,将人性拍的玲离尽致
1035012980,2018-08-12 19:29,5.0,北京,xUh858942194,女性,很好看，就可惜是自己看吧
1035007501,2018-08-12 19:29,5.0,海口,Uvf401180110,女性,很棒的片子，大力支持国产好片！
1035004896,2018-08-12 19:29,5.0,广州,Yeats384,女性,只要是舒淇。
1035006813,2018-08-12 19:29,5.0,南宁,卢348,男性,perfect
1035007492,2018-08-12 19:29,4.0,顺德,qqqiuuu,女性,支持王勃！！
1035010186,2018-08-12 19:29,5.0,深圳,陈胖子的食盒,男性,很好看，黄老板的演技真的很棒。本来以为是喜剧片，其实是一部人性片
1035014534,2018-08-12 19:29,5.0,青岛,sHh996777791,女性,一部执念贯彻全场的电影，黄导演第一次就这么厉害👍，就一个缺点，船是倒着的，我晕这种效果๑_๑。
